"date","state","fips","cases","deaths","name","description","latitude","longitude","new_cases"
2021-02-28,"nebraska",31,201298,2199,"Nebraska","Lincoln",40.808075,-96.699654,193
2021-03-01,"nebraska",31,201556,2205,"Nebraska","Lincoln",40.808075,-96.699654,258
2021-03-02,"nebraska",31,201894,2210,"Nebraska","Lincoln",40.808075,-96.699654,338
2021-03-03,"nebraska",31,202182,2213,"Nebraska","Lincoln",40.808075,-96.699654,288
2021-03-04,"nebraska",31,202521,2213,"Nebraska","Lincoln",40.808075,-96.699654,339
2021-03-05,"nebraska",31,202871,2222,"Nebraska","Lincoln",40.808075,-96.699654,350
2021-03-06,"nebraska",31,203084,2223,"Nebraska","Lincoln",40.808075,-96.699654,213
2021-03-07,"nebraska",31,203304,2223,"Nebraska","Lincoln",40.808075,-96.699654,220
2021-03-08,"nebraska",31,203546,2224,"Nebraska","Lincoln",40.808075,-96.699654,242
2021-03-09,"nebraska",31,203806,2221,"Nebraska","Lincoln",40.808075,-96.699654,260
2021-03-10,"nebraska",31,204144,2231,"Nebraska","Lincoln",40.808075,-96.699654,338
2021-03-11,"nebraska",31,204417,2234,"Nebraska","Lincoln",40.808075,-96.699654,273
2021-03-12,"nebraska",31,204722,2236,"Nebraska","Lincoln",40.808075,-96.699654,305
2021-03-13,"nebraska",31,204886,2236,"Nebraska","Lincoln",40.808075,-96.699654,164
2021-03-14,"nebraska",31,205049,2236,"Nebraska","Lincoln",40.808075,-96.699654,163
2021-03-15,"nebraska",31,205440,2236,"Nebraska","Lincoln",40.808075,-96.699654,391
2021-03-16,"nebraska",31,205646,2238,"Nebraska","Lincoln",40.808075,-96.699654,206
2021-03-17,"nebraska",31,205896,2238,"Nebraska","Lincoln",40.808075,-96.699654,250
2021-03-18,"nebraska",31,206196,2241,"Nebraska","Lincoln",40.808075,-96.699654,300
2021-03-19,"nebraska",31,206470,2243,"Nebraska","Lincoln",40.808075,-96.699654,274
2021-03-20,"nebraska",31,206685,2243,"Nebraska","Lincoln",40.808075,-96.699654,215
2021-03-21,"nebraska",31,206792,2243,"Nebraska","Lincoln",40.808075,-96.699654,107
2021-03-22,"nebraska",31,207124,2244,"Nebraska","Lincoln",40.808075,-96.699654,332
2021-03-23,"nebraska",31,207401,2244,"Nebraska","Lincoln",40.808075,-96.699654,277
2021-03-24,"nebraska",31,207634,2273,"Nebraska","Lincoln",40.808075,-96.699654,233
2021-03-25,"nebraska",31,207938,2280,"Nebraska","Lincoln",40.808075,-96.699654,304
2021-03-26,"nebraska",31,208213,2280,"Nebraska","Lincoln",40.808075,-96.699654,275
2021-03-27,"nebraska",31,208707,2281,"Nebraska","Lincoln",40.808075,-96.699654,494
2021-03-28,"nebraska",31,208867,2281,"Nebraska","Lincoln",40.808075,-96.699654,160
2021-03-29,"nebraska",31,209165,2282,"Nebraska","Lincoln",40.808075,-96.699654,298
2021-03-30,"nebraska",31,209474,2283,"Nebraska","Lincoln",40.808075,-96.699654,309
2021-03-31,"nebraska",31,209912,2284,"Nebraska","Lincoln",40.808075,-96.699654,438
2021-04-01,"nebraska",31,210455,2284,"Nebraska","Lincoln",40.808075,-96.699654,543
2021-04-02,"nebraska",31,211422,2284,"Nebraska","Lincoln",40.808075,-96.699654,967
2021-04-03,"nebraska",31,211731,2287,"Nebraska","Lincoln",40.808075,-96.699654,309
2021-04-04,"nebraska",31,211966,2287,"Nebraska","Lincoln",40.808075,-96.699654,235
2021-04-05,"nebraska",31,212237,2289,"Nebraska","Lincoln",40.808075,-96.699654,271
2020-03-05,"nevada",32,2,0,"Nevada","Carson City",39.163914,-119.766121,0
2020-03-06,"nevada",32,2,0,"Nevada","Carson City",39.163914,-119.766121,0
2020-03-07,"nevada",32,2,0,"Nevada","Carson City",39.163914,-119.766121,0
2020-03-08,"nevada",32,4,0,"Nevada","Carson City",39.163914,-119.766121,2
2020-03-09,"nevada",32,4,0,"Nevada","Carson City",39.163914,-119.766121,0
2020-03-10,"nevada",32,4,0,"Nevada","Carson City",39.163914,-119.766121,0
2020-03-11,"nevada",32,7,0,"Nevada","Carson City",39.163914,-119.766121,3
2020-03-12,"nevada",32,11,0,"Nevada","Carson City",39.163914,-119.766121,4
2020-03-13,"nevada",32,19,0,"Nevada","Carson City",39.163914,-119.766121,8
2020-03-14,"nevada",32,21,0,"Nevada","Carson City",39.163914,-119.766121,2
2020-03-15,"nevada",32,26,0,"Nevada","Carson City",39.163914,-119.766121,5
2020-03-16,"nevada",32,45,1,"Nevada","Carson City",39.163914,-119.766121,19
2020-03-17,"nevada",32,55,1,"Nevada","Carson City",39.163914,-119.766121,10
2020-03-18,"nevada",32,82,1,"Nevada","Carson City",39.163914,-119.766121,27
2020-03-19,"nevada",32,99,1,"Nevada","Carson City",39.163914,-119.766121,17
2020-03-20,"nevada",32,165,2,"Nevada","Carson City",39.163914,-119.766121,66
2020-03-21,"nevada",32,165,2,"Nevada","Carson City",39.163914,-119.766121,0
2020-03-22,"nevada",32,190,2,"Nevada","Carson City",39.163914,-119.766121,25
2020-03-23,"nevada",32,265,4,"Nevada","Carson City",39.163914,-119.766121,75
2020-03-24,"nevada",32,315,6,"Nevada","Carson City",39.163914,-119.766121,50
2020-03-25,"nevada",32,405,10,"Nevada","Carson City",39.163914,-119.766121,90
2020-03-26,"nevada",32,535,10,"Nevada","Carson City",39.163914,-119.766121,130
2020-03-27,"nevada",32,621,10,"Nevada","Carson City",39.163914,-119.766121,86
2020-03-28,"nevada",32,738,14,"Nevada","Carson City",39.163914,-119.766121,117
2020-03-29,"nevada",32,920,15,"Nevada","Carson City",39.163914,-119.766121,182
2020-03-30,"nevada",32,1044,18,"Nevada","Carson City",39.163914,-119.766121,124
2020-03-31,"nevada",32,1113,26,"Nevada","Carson City",39.163914,-119.766121,69
2020-04-01,"nevada",32,1279,32,"Nevada","Carson City",39.163914,-119.766121,166
2020-04-02,"nevada",32,1458,38,"Nevada","Carson City",39.163914,-119.766121,179
2020-04-03,"nevada",32,1549,43,"Nevada","Carson City",39.163914,-119.766121,91
2020-04-04,"nevada",32,1758,46,"Nevada","Carson City",39.163914,-119.766121,209
2020-04-05,"nevada",32,1880,46,"Nevada","Carson City",39.163914,-119.766121,122
2020-04-06,"nevada",32,1971,58,"Nevada","Carson City",39.163914,-119.766121,91
2020-04-07,"nevada",32,2101,60,"Nevada","Carson City",39.163914,-119.766121,130
2020-04-08,"nevada",32,2318,80,"Nevada","Carson City",39.163914,-119.766121,217
2020-04-09,"nevada",32,2456,82,"Nevada","Carson City",39.163914,-119.766121,138
2020-04-10,"nevada",32,2606,86,"Nevada","Carson City",39.163914,-119.766121,150
2020-04-11,"nevada",32,2720,111,"Nevada","Carson City",39.163914,-119.766121,114
2020-04-12,"nevada",32,2860,113,"Nevada","Carson City",39.163914,-119.766121,140
2020-04-13,"nevada",32,3036,114,"Nevada","Carson City",39.163914,-119.766121,176
2020-04-14,"nevada",32,3137,130,"Nevada","Carson City",39.163914,-119.766121,101
2020-04-15,"nevada",32,3212,137,"Nevada","Carson City",39.163914,-119.766121,75
2020-04-16,"nevada",32,3321,142,"Nevada","Carson City",39.163914,-119.766121,109
2020-04-17,"nevada",32,3524,151,"Nevada","Carson City",39.163914,-119.766121,203
2020-04-18,"nevada",32,3626,155,"Nevada","Carson City",39.163914,-119.766121,102
2020-04-19,"nevada",32,3710,158,"Nevada","Carson City",39.163914,-119.766121,84
2020-04-20,"nevada",32,3830,163,"Nevada","Carson City",39.163914,-119.766121,120
2020-04-21,"nevada",32,3937,163,"Nevada","Carson City",39.163914,-119.766121,107
2020-04-22,"nevada",32,4081,187,"Nevada","Carson City",39.163914,-119.766121,144
2020-04-23,"nevada",32,4208,195,"Nevada","Carson City",39.163914,-119.766121,127
2020-04-24,"nevada",32,4398,203,"Nevada","Carson City",39.163914,-119.766121,190
2020-04-25,"nevada",32,4539,206,"Nevada","Carson City",39.163914,-119.766121,141
2020-04-26,"nevada",32,4638,206,"Nevada","Carson City",39.163914,-119.766121,99
2020-04-27,"nevada",32,4708,219,"Nevada","Carson City",39.163914,-119.766121,70
2020-04-28,"nevada",32,4812,225,"Nevada","Carson City",39.163914,-119.766121,104
2020-04-29,"nevada",32,4934,237,"Nevada","Carson City",39.163914,-119.766121,122
2020-04-30,"nevada",32,5053,243,"Nevada","Carson City",39.163914,-119.766121,119
2020-05-01,"nevada",32,5249,254,"Nevada","Carson City",39.163914,-119.766121,196
2020-05-02,"nevada",32,5390,257,"Nevada","Carson City",39.163914,-119.766121,141
2020-05-03,"nevada",32,5473,262,"Nevada","Carson City",39.163914,-119.766121,83
2020-05-04,"nevada",32,5627,266,"Nevada","Carson City",39.163914,-119.766121,154
2020-05-05,"nevada",32,5665,276,"Nevada","Carson City",39.163914,-119.766121,38
2020-05-06,"nevada",32,5744,286,"Nevada","Carson City",39.163914,-119.766121,79
2020-05-07,"nevada",32,5858,293,"Nevada","Carson City",39.163914,-119.766121,114
2020-05-08,"nevada",32,5942,301,"Nevada","Carson City",39.163914,-119.766121,84
2020-05-09,"nevada",32,6046,306,"Nevada","Carson City",39.163914,-119.766121,104
2020-05-10,"nevada",32,6120,306,"Nevada","Carson City",39.163914,-119.766121,74
2020-05-11,"nevada",32,6152,312,"Nevada","Carson City",39.163914,-119.766121,32
2020-05-12,"nevada",32,6311,321,"Nevada","Carson City",39.163914,-119.766121,159
2020-05-13,"nevada",32,6482,331,"Nevada","Carson City",39.163914,-119.766121,171
2020-05-14,"nevada",32,6604,339,"Nevada","Carson City",39.163914,-119.766121,122
2020-05-15,"nevada",32,6733,345,"Nevada","Carson City",39.163914,-119.766121,129
2020-05-16,"nevada",32,6810,349,"Nevada","Carson City",39.163914,-119.766121,77
2020-05-17,"nevada",32,6935,350,"Nevada","Carson City",39.163914,-119.766121,125
2020-05-18,"nevada",32,7059,364,"Nevada","Carson City",39.163914,-119.766121,124
2020-05-19,"nevada",32,7169,373,"Nevada","Carson City",39.163914,-119.766121,110
2020-05-20,"nevada",32,7301,378,"Nevada","Carson City",39.163914,-119.766121,132
2020-05-21,"nevada",32,7404,381,"Nevada","Carson City",39.163914,-119.766121,103
2020-05-22,"nevada",32,7531,387,"Nevada","Carson City",39.163914,-119.766121,127
2020-05-23,"nevada",32,7769,392,"Nevada","Carson City",39.163914,-119.766121,238
2020-05-24,"nevada",32,7886,394,"Nevada","Carson City",39.163914,-119.766121,117
2020-05-25,"nevada",32,7959,396,"Nevada","Carson City",39.163914,-119.766121,73
2020-05-26,"nevada",32,8059,396,"Nevada","Carson City",39.163914,-119.766121,100
2020-05-27,"nevada",32,8150,402,"Nevada","Carson City",39.163914,-119.766121,91
2020-05-28,"nevada",32,8247,410,"Nevada","Carson City",39.163914,-119.766121,97
2020-05-29,"nevada",32,8375,415,"Nevada","Carson City",39.163914,-119.766121,128
2020-05-30,"nevada",32,8519,417,"Nevada","Carson City",39.163914,-119.766121,144
2020-05-31,"nevada",32,8628,419,"Nevada","Carson City",39.163914,-119.766121,109
2020-06-01,"nevada",32,8701,420,"Nevada","Carson City",39.163914,-119.766121,73
2020-06-02,"nevada",32,8858,420,"Nevada","Carson City",39.163914,-119.766121,157
2020-06-03,"nevada",32,8950,429,"Nevada","Carson City",39.163914,-119.766121,92
2020-06-04,"nevada",32,9118,429,"Nevada","Carson City",39.163914,-119.766121,168
2020-06-05,"nevada",32,9306,436,"Nevada","Carson City",39.163914,-119.766121,188
2020-06-06,"nevada",32,9494,437,"Nevada","Carson City",39.163914,-119.766121,188
2020-06-07,"nevada",32,9673,438,"Nevada","Carson City",39.163914,-119.766121,179
2020-06-08,"nevada",32,9815,442,"Nevada","Carson City",39.163914,-119.766121,142
2020-06-09,"nevada",32,10046,445,"Nevada","Carson City",39.163914,-119.766121,231
2020-06-10,"nevada",32,10216,449,"Nevada","Carson City",39.163914,-119.766121,170
2020-06-11,"nevada",32,10464,460,"Nevada","Carson City",39.163914,-119.766121,248
2020-06-12,"nevada",32,10704,462,"Nevada","Carson City",39.163914,-119.766121,240
2020-06-13,"nevada",32,10992,463,"Nevada","Carson City",39.163914,-119.766121,288
2020-06-14,"nevada",32,11199,464,"Nevada","Carson City",39.163914,-119.766121,207
2020-06-15,"nevada",32,11316,466,"Nevada","Carson City",39.163914,-119.766121,117
2020-06-16,"nevada",32,11673,467,"Nevada","Carson City",39.163914,-119.766121,357
2020-06-17,"nevada",32,11852,473,"Nevada","Carson City",39.163914,-119.766121,179
2020-06-18,"nevada",32,12164,475,"Nevada","Carson City",39.163914,-119.766121,312
2020-06-19,"nevada",32,12525,479,"Nevada","Carson City",39.163914,-119.766121,361
2020-06-20,"nevada",32,12977,486,"Nevada","Carson City",39.163914,-119.766121,452
2020-06-21,"nevada",32,13236,487,"Nevada","Carson City",39.163914,-119.766121,259
2020-06-22,"nevada",32,13575,490,"Nevada","Carson City",39.163914,-119.766121,339
2020-06-23,"nevada",32,14058,492,"Nevada","Carson City",39.163914,-119.766121,483
2020-06-24,"nevada",32,14460,494,"Nevada","Carson City",39.163914,-119.766121,402
2020-06-25,"nevada",32,14911,495,"Nevada","Carson City",39.163914,-119.766121,451
2020-06-26,"nevada",32,15359,498,"Nevada","Carson City",39.163914,-119.766121,448
2020-06-27,"nevada",32,16400,500,"Nevada","Carson City",39.163914,-119.766121,1041
2020-06-28,"nevada",32,17187,500,"Nevada","Carson City",39.163914,-119.766121,787
2020-06-29,"nevada",32,17971,505,"Nevada","Carson City",39.163914,-119.766121,784
2020-06-30,"nevada",32,18582,507,"Nevada","Carson City",39.163914,-119.766121,611
2020-07-01,"nevada",32,19151,512,"Nevada","Carson City",39.163914,-119.766121,569
2020-07-02,"nevada",32,19871,525,"Nevada","Carson City",39.163914,-119.766121,720
2020-07-03,"nevada",32,20878,530,"Nevada","Carson City",39.163914,-119.766121,1007
2020-07-04,"nevada",32,21671,530,"Nevada","Carson City",39.163914,-119.766121,793
2020-07-05,"nevada",32,22518,537,"Nevada","Carson City",39.163914,-119.766121,847
2020-07-06,"nevada",32,22930,537,"Nevada","Carson City",39.163914,-119.766121,412
2020-07-07,"nevada",32,23848,549,"Nevada","Carson City",39.163914,-119.766121,918
2020-07-08,"nevada",32,24378,556,"Nevada","Carson City",39.163914,-119.766121,530
2020-07-09,"nevada",32,25055,574,"Nevada","Carson City",39.163914,-119.766121,677
2020-07-10,"nevada",32,25961,581,"Nevada","Carson City",39.163914,-119.766121,906
2020-07-11,"nevada",32,26912,592,"Nevada","Carson City",39.163914,-119.766121,951
2020-07-12,"nevada",32,27745,593,"Nevada","Carson City",39.163914,-119.766121,833
2020-07-13,"nevada",32,28597,596,"Nevada","Carson City",39.163914,-119.766121,852
2020-07-14,"nevada",32,29669,613,"Nevada","Carson City",39.163914,-119.766121,1072
2020-07-15,"nevada",32,30587,619,"Nevada","Carson City",39.163914,-119.766121,918
2020-07-16,"nevada",32,32024,627,"Nevada","Carson City",39.163914,-119.766121,1437
2020-07-17,"nevada",32,33372,638,"Nevada","Carson City",39.163914,-119.766121,1348
2020-07-18,"nevada",32,34606,647,"Nevada","Carson City",39.163914,-119.766121,1234
2020-07-19,"nevada",32,35826,648,"Nevada","Carson City",39.163914,-119.766121,1220
2020-07-20,"nevada",32,36805,650,"Nevada","Carson City",39.163914,-119.766121,979
2020-07-21,"nevada",32,37605,680,"Nevada","Carson City",39.163914,-119.766121,800
2020-07-22,"nevada",32,38759,705,"Nevada","Carson City",39.163914,-119.766121,1154
2020-07-23,"nevada",32,40088,709,"Nevada","Carson City",39.163914,-119.766121,1329
2020-07-24,"nevada",32,41013,722,"Nevada","Carson City",39.163914,-119.766121,925
2020-07-25,"nevada",32,41993,733,"Nevada","Carson City",39.163914,-119.766121,980
2020-07-26,"nevada",32,42919,734,"Nevada","Carson City",39.163914,-119.766121,926
2020-07-27,"nevada",32,43880,739,"Nevada","Carson City",39.163914,-119.766121,961
2020-07-28,"nevada",32,44991,760,"Nevada","Carson City",39.163914,-119.766121,1111
2020-07-29,"nevada",32,45937,782,"Nevada","Carson City",39.163914,-119.766121,946
2020-07-30,"nevada",32,47034,805,"Nevada","Carson City",39.163914,-119.766121,1097
2020-07-31,"nevada",32,48142,831,"Nevada","Carson City",39.163914,-119.766121,1108
2020-08-01,"nevada",32,49207,832,"Nevada","Carson City",39.163914,-119.766121,1065
2020-08-02,"nevada",32,50270,833,"Nevada","Carson City",39.163914,-119.766121,1063
2020-08-03,"nevada",32,51236,847,"Nevada","Carson City",39.163914,-119.766121,966
2020-08-04,"nevada",32,52256,862,"Nevada","Carson City",39.163914,-119.766121,1020
2020-08-05,"nevada",32,52919,891,"Nevada","Carson City",39.163914,-119.766121,663
2020-08-06,"nevada",32,53705,901,"Nevada","Carson City",39.163914,-119.766121,786
2020-08-07,"nevada",32,54633,920,"Nevada","Carson City",39.163914,-119.766121,928
2020-08-08,"nevada",32,55481,949,"Nevada","Carson City",39.163914,-119.766121,848
2020-08-09,"nevada",32,56278,959,"Nevada","Carson City",39.163914,-119.766121,797
2020-08-10,"nevada",32,57022,963,"Nevada","Carson City",39.163914,-119.766121,744
2020-08-11,"nevada",32,57608,982,"Nevada","Carson City",39.163914,-119.766121,586
2020-08-12,"nevada",32,58132,999,"Nevada","Carson City",39.163914,-119.766121,524
2020-08-13,"nevada",32,58812,1030,"Nevada","Carson City",39.163914,-119.766121,680
2020-08-14,"nevada",32,59800,1045,"Nevada","Carson City",39.163914,-119.766121,988
2020-08-15,"nevada",32,60648,1070,"Nevada","Carson City",39.163914,-119.766121,848
2020-08-16,"nevada",32,61374,1074,"Nevada","Carson City",39.163914,-119.766121,726
2020-08-17,"nevada",32,62022,1077,"Nevada","Carson City",39.163914,-119.766121,648
2020-08-18,"nevada",32,62752,1102,"Nevada","Carson City",39.163914,-119.766121,730
2020-08-19,"nevada",32,63127,1135,"Nevada","Carson City",39.163914,-119.766121,375
2020-08-20,"nevada",32,63699,1175,"Nevada","Carson City",39.163914,-119.766121,572
2020-08-21,"nevada",32,64573,1185,"Nevada","Carson City",39.163914,-119.766121,874
2020-08-22,"nevada",32,65150,1197,"Nevada","Carson City",39.163914,-119.766121,577
2020-08-23,"nevada",32,65678,1199,"Nevada","Carson City",39.163914,-119.766121,528
2020-08-24,"nevada",32,66073,1200,"Nevada","Carson City",39.163914,-119.766121,395
2020-08-25,"nevada",32,66515,1230,"Nevada","Carson City",39.163914,-119.766121,442
2020-08-26,"nevada",32,66732,1250,"Nevada","Carson City",39.163914,-119.766121,217
2020-08-27,"nevada",32,67324,1274,"Nevada","Carson City",39.163914,-119.766121,592
2020-08-28,"nevada",32,67984,1287,"Nevada","Carson City",39.163914,-119.766121,660
2020-08-29,"nevada",32,68576,1303,"Nevada","Carson City",39.163914,-119.766121,592
2020-08-30,"nevada",32,68981,1305,"Nevada","Carson City",39.163914,-119.766121,405
2020-08-31,"nevada",32,69318,1305,"Nevada","Carson City",39.163914,-119.766121,337
2020-09-01,"nevada",32,69708,1313,"Nevada","Carson City",39.163914,-119.766121,390
2020-09-02,"nevada",32,69927,1338,"Nevada","Carson City",39.163914,-119.766121,219
2020-09-03,"nevada",32,70319,1366,"Nevada","Carson City",39.163914,-119.766121,392
2020-09-04,"nevada",32,70783,1376,"Nevada","Carson City",39.163914,-119.766121,464
2020-09-05,"nevada",32,71184,1390,"Nevada","Carson City",39.163914,-119.766121,401
2020-09-06,"nevada",32,71711,1394,"Nevada","Carson City",39.163914,-119.766121,527
2020-09-07,"nevada",32,72048,1394,"Nevada","Carson City",39.163914,-119.766121,337
2020-09-08,"nevada",32,72165,1395,"Nevada","Carson City",39.163914,-119.766121,117
2020-09-09,"nevada",32,72317,1414,"Nevada","Carson City",39.163914,-119.766121,152
2020-09-10,"nevada",32,72620,1432,"Nevada","Carson City",39.163914,-119.766121,303
2020-09-11,"nevada",32,72886,1441,"Nevada","Carson City",39.163914,-119.766121,266
2020-09-12,"nevada",32,73291,1453,"Nevada","Carson City",39.163914,-119.766121,405
2020-09-13,"nevada",32,73648,1454,"Nevada","Carson City",39.163914,-119.766121,357
2020-09-14,"nevada",32,73889,1456,"Nevada","Carson City",39.163914,-119.766121,241
2020-09-15,"nevada",32,74129,1484,"Nevada","Carson City",39.163914,-119.766121,240
2020-09-16,"nevada",32,74377,1496,"Nevada","Carson City",39.163914,-119.766121,248
2020-09-17,"nevada",32,74792,1509,"Nevada","Carson City",39.163914,-119.766121,415
2020-09-18,"nevada",32,75153,1526,"Nevada","Carson City",39.163914,-119.766121,361
2020-09-19,"nevada",32,75524,1528,"Nevada","Carson City",39.163914,-119.766121,371
2020-09-20,"nevada",32,75914,1532,"Nevada","Carson City",39.163914,-119.766121,390
2020-09-21,"nevada",32,76119,1531,"Nevada","Carson City",39.163914,-119.766121,205
2020-09-22,"nevada",32,76376,1546,"Nevada","Carson City",39.163914,-119.766121,257
2020-09-23,"nevada",32,76907,1556,"Nevada","Carson City",39.163914,-119.766121,531
2020-09-24,"nevada",32,77338,1565,"Nevada","Carson City",39.163914,-119.766121,431
2020-09-25,"nevada",32,77930,1573,"Nevada","Carson City",39.163914,-119.766121,592
2020-09-26,"nevada",32,78464,1583,"Nevada","Carson City",39.163914,-119.766121,534
2020-09-27,"nevada",32,78820,1585,"Nevada","Carson City",39.163914,-119.766121,356
2020-09-28,"nevada",32,79313,1586,"Nevada","Carson City",39.163914,-119.766121,493
2020-09-29,"nevada",32,79691,1594,"Nevada","Carson City",39.163914,-119.766121,378
2020-09-30,"nevada",32,80084,1600,"Nevada","Carson City",39.163914,-119.766121,393
2020-10-01,"nevada",32,80507,1603,"Nevada","Carson City",39.163914,-119.766121,423
2020-10-02,"nevada",32,81285,1611,"Nevada","Carson City",39.163914,-119.766121,778
2020-10-03,"nevada",32,81829,1623,"Nevada","Carson City",39.163914,-119.766121,544
2020-10-04,"nevada",32,82134,1623,"Nevada","Carson City",39.163914,-119.766121,305
2020-10-05,"nevada",32,82544,1624,"Nevada","Carson City",39.163914,-119.766121,410
2020-10-06,"nevada",32,83036,1630,"Nevada","Carson City",39.163914,-119.766121,492
2020-10-07,"nevada",32,83500,1639,"Nevada","Carson City",39.163914,-119.766121,464
2020-10-08,"nevada",32,83971,1650,"Nevada","Carson City",39.163914,-119.766121,471
2020-10-09,"nevada",32,84785,1658,"Nevada","Carson City",39.163914,-119.766121,814
2020-10-10,"nevada",32,85463,1659,"Nevada","Carson City",39.163914,-119.766121,678
2020-10-11,"nevada",32,85922,1663,"Nevada","Carson City",39.163914,-119.766121,459
2020-10-12,"nevada",32,86433,1670,"Nevada","Carson City",39.163914,-119.766121,511
2020-10-13,"nevada",32,86970,1677,"Nevada","Carson City",39.163914,-119.766121,537
2020-10-14,"nevada",32,87527,1694,"Nevada","Carson City",39.163914,-119.766121,557
2020-10-15,"nevada",32,88081,1700,"Nevada","Carson City",39.163914,-119.766121,554
2020-10-16,"nevada",32,88832,1707,"Nevada","Carson City",39.163914,-119.766121,751
2020-10-17,"nevada",32,89848,1709,"Nevada","Carson City",39.163914,-119.766121,1016
2020-10-18,"nevada",32,90374,1711,"Nevada","Carson City",39.163914,-119.766121,526
2020-10-19,"nevada",32,90978,1714,"Nevada","Carson City",39.163914,-119.766121,604
2020-10-20,"nevada",32,91679,1728,"Nevada","Carson City",39.163914,-119.766121,701
2020-10-21,"nevada",32,92193,1735,"Nevada","Carson City",39.163914,-119.766121,514
2020-10-22,"nevada",32,93028,1736,"Nevada","Carson City",39.163914,-119.766121,835
2020-10-23,"nevada",32,94044,1739,"Nevada","Carson City",39.163914,-119.766121,1016
2020-10-24,"nevada",32,94935,1746,"Nevada","Carson City",39.163914,-119.766121,891
2020-10-25,"nevada",32,95798,1748,"Nevada","Carson City",39.163914,-119.766121,863
2020-10-26,"nevada",32,96330,1751,"Nevada","Carson City",39.163914,-119.766121,532
2020-10-27,"nevada",32,97138,1757,"Nevada","Carson City",39.163914,-119.766121,808
2020-10-28,"nevada",32,97824,1767,"Nevada","Carson City",39.163914,-119.766121,686
2020-10-29,"nevada",32,98814,1770,"Nevada","Carson City",39.163914,-119.766121,990
2020-10-30,"nevada",32,100038,1777,"Nevada","Carson City",39.163914,-119.766121,1224
2020-10-31,"nevada",32,100844,1779,"Nevada","Carson City",39.163914,-119.766121,806
2020-11-01,"nevada",32,101594,1783,"Nevada","Carson City",39.163914,-119.766121,750
2020-11-02,"nevada",32,102243,1785,"Nevada","Carson City",39.163914,-119.766121,649
2020-11-03,"nevada",32,103305,1807,"Nevada","Carson City",39.163914,-119.766121,1062
2020-11-04,"nevada",32,104514,1816,"Nevada","Carson City",39.163914,-119.766121,1209
2020-11-05,"nevada",32,105706,1825,"Nevada","Carson City",39.163914,-119.766121,1192
2020-11-06,"nevada",32,107258,1846,"Nevada","Carson City",39.163914,-119.766121,1552
2020-11-07,"nevada",32,109326,1851,"Nevada","Carson City",39.163914,-119.766121,2068
2020-11-08,"nevada",32,110308,1852,"Nevada","Carson City",39.163914,-119.766121,982
2020-11-09,"nevada",32,111323,1853,"Nevada","Carson City",39.163914,-119.766121,1015
2020-11-10,"nevada",32,112602,1863,"Nevada","Carson City",39.163914,-119.766121,1279
2020-11-11,"nevada",32,113856,1877,"Nevada","Carson City",39.163914,-119.766121,1254
2020-11-12,"nevada",32,115360,1880,"Nevada","Carson City",39.163914,-119.766121,1504
2020-11-13,"nevada",32,117322,1896,"Nevada","Carson City",39.163914,-119.766121,1962
2020-11-14,"nevada",32,119228,1908,"Nevada","Carson City",39.163914,-119.766121,1906
2020-11-15,"nevada",32,120744,1913,"Nevada","Carson City",39.163914,-119.766121,1516
2020-11-16,"nevada",32,122441,1919,"Nevada","Carson City",39.163914,-119.766121,1697
2020-11-17,"nevada",32,124082,1946,"Nevada","Carson City",39.163914,-119.766121,1641
2020-11-18,"nevada",32,126106,1947,"Nevada","Carson City",39.163914,-119.766121,2024
2020-11-19,"nevada",32,128234,1958,"Nevada","Carson City",39.163914,-119.766121,2128
2020-11-20,"nevada",32,130102,1987,"Nevada","Carson City",39.163914,-119.766121,1868
2020-11-21,"nevada",32,132610,2017,"Nevada","Carson City",39.163914,-119.766121,2508
2020-11-22,"nevada",32,134761,2022,"Nevada","Carson City",39.163914,-119.766121,2151
2020-11-23,"nevada",32,136672,2030,"Nevada","Carson City",39.163914,-119.766121,1911
2020-11-24,"nevada",32,140572,2053,"Nevada","Carson City",39.163914,-119.766121,3900
2020-11-25,"nevada",32,142951,2077,"Nevada","Carson City",39.163914,-119.766121,2379
2020-11-26,"nevada",32,144794,2093,"Nevada","Carson City",39.163914,-119.766121,1843
2020-11-27,"nevada",32,147145,2103,"Nevada","Carson City",39.163914,-119.766121,2351
2020-11-28,"nevada",32,149613,2123,"Nevada","Carson City",39.163914,-119.766121,2468
2020-11-29,"nevada",32,150825,2140,"Nevada","Carson City",39.163914,-119.766121,1212
2020-11-30,"nevada",32,152726,2149,"Nevada","Carson City",39.163914,-119.766121,1901
2020-12-01,"nevada",32,155312,2182,"Nevada","Carson City",39.163914,-119.766121,2586
2020-12-02,"nevada",32,157586,2225,"Nevada","Carson City",39.163914,-119.766121,2274
2020-12-03,"nevada",32,160317,2259,"Nevada","Carson City",39.163914,-119.766121,2731
2020-12-04,"nevada",32,163065,2276,"Nevada","Carson City",39.163914,-119.766121,2748
2020-12-05,"nevada",32,166187,2309,"Nevada","Carson City",39.163914,-119.766121,3122
2020-12-06,"nevada",32,168758,2318,"Nevada","Carson City",39.163914,-119.766121,2571
2020-12-07,"nevada",32,171159,2326,"Nevada","Carson City",39.163914,-119.766121,2401
2020-12-08,"nevada",32,174050,2368,"Nevada","Carson City",39.163914,-119.766121,2891
2020-12-09,"nevada",32,176674,2395,"Nevada","Carson City",39.163914,-119.766121,2624
