"","date","state","fips","cases","deaths","latitude","longitude","name"
"3209",2020-03-30,"district of columbia",11,401,9,-38.9101,77.0147,"district of columbia"
"3210",2020-03-31,"district of columbia",11,495,9,-38.9101,77.0147,"district of columbia"
"3211",2020-04-01,"district of columbia",11,586,11,-38.9101,77.0147,"district of columbia"
"3212",2020-04-02,"district of columbia",11,653,12,-38.9101,77.0147,"district of columbia"
"3213",2020-04-03,"district of columbia",11,757,15,-38.9101,77.0147,"district of columbia"
"3214",2020-04-04,"district of columbia",11,902,21,-38.9101,77.0147,"district of columbia"
"3215",2020-04-05,"district of columbia",11,998,22,-38.9101,77.0147,"district of columbia"
"3216",2020-04-06,"district of columbia",11,1097,24,-38.9101,77.0147,"district of columbia"
"3217",2020-04-07,"district of columbia",11,1211,24,-38.9101,77.0147,"district of columbia"
"3218",2020-04-08,"district of columbia",11,1440,27,-38.9101,77.0147,"district of columbia"
"3219",2020-04-09,"district of columbia",11,1523,32,-38.9101,77.0147,"district of columbia"
"3220",2020-04-10,"district of columbia",11,1660,38,-38.9101,77.0147,"district of columbia"
"3221",2020-04-11,"district of columbia",11,1778,47,-38.9101,77.0147,"district of columbia"
"3222",2020-04-12,"district of columbia",11,1875,50,-38.9101,77.0147,"district of columbia"
"3223",2020-04-13,"district of columbia",11,1955,52,-38.9101,77.0147,"district of columbia"
"3224",2020-04-14,"district of columbia",11,2058,67,-38.9101,77.0147,"district of columbia"
"3225",2020-04-15,"district of columbia",11,2197,72,-38.9101,77.0147,"district of columbia"
"3226",2020-04-16,"district of columbia",11,2350,81,-38.9101,77.0147,"district of columbia"
"3227",2020-04-17,"district of columbia",11,2476,86,-38.9101,77.0147,"district of columbia"
"3228",2020-04-18,"district of columbia",11,2666,91,-38.9101,77.0147,"district of columbia"
"3229",2020-04-19,"district of columbia",11,2793,96,-38.9101,77.0147,"district of columbia"
"3230",2020-04-20,"district of columbia",11,2927,105,-38.9101,77.0147,"district of columbia"
"3231",2020-04-21,"district of columbia",11,3098,112,-38.9101,77.0147,"district of columbia"
"3232",2020-04-22,"district of columbia",11,3206,127,-38.9101,77.0147,"district of columbia"
"3233",2020-04-23,"district of columbia",11,3361,139,-38.9101,77.0147,"district of columbia"
"3234",2020-04-24,"district of columbia",11,3528,153,-38.9101,77.0147,"district of columbia"
"3235",2020-04-25,"district of columbia",11,3699,165,-38.9101,77.0147,"district of columbia"
"3236",2020-04-26,"district of columbia",11,3841,178,-38.9101,77.0147,"district of columbia"
"3237",2020-04-27,"district of columbia",11,3892,185,-38.9101,77.0147,"district of columbia"
"3238",2020-04-28,"district of columbia",11,3994,190,-38.9101,77.0147,"district of columbia"
"3239",2020-04-29,"district of columbia",11,4106,205,-38.9101,77.0147,"district of columbia"
"3240",2020-04-30,"district of columbia",11,4323,224,-38.9101,77.0147,"district of columbia"
"3241",2020-05-01,"district of columbia",11,4658,231,-38.9101,77.0147,"district of columbia"
"3242",2020-05-02,"district of columbia",11,4797,240,-38.9101,77.0147,"district of columbia"
"3243",2020-05-03,"district of columbia",11,5016,251,-38.9101,77.0147,"district of columbia"
"3244",2020-05-04,"district of columbia",11,5170,258,-38.9101,77.0147,"district of columbia"
"3245",2020-05-05,"district of columbia",11,5322,264,-38.9101,77.0147,"district of columbia"
"3246",2020-05-06,"district of columbia",11,5461,277,-38.9101,77.0147,"district of columbia"
"3247",2020-05-07,"district of columbia",11,5654,285,-38.9101,77.0147,"district of columbia"
"3248",2020-05-08,"district of columbia",11,5899,304,-38.9101,77.0147,"district of columbia"
"3249",2020-05-09,"district of columbia",11,6102,311,-38.9101,77.0147,"district of columbia"
"3250",2020-05-10,"district of columbia",11,6272,323,-38.9101,77.0147,"district of columbia"
"3251",2020-05-11,"district of columbia",11,6389,328,-38.9101,77.0147,"district of columbia"
"3252",2020-05-12,"district of columbia",11,6485,336,-38.9101,77.0147,"district of columbia"
"3253",2020-05-13,"district of columbia",11,6584,350,-38.9101,77.0147,"district of columbia"
"3254",2020-05-14,"district of columbia",11,6736,358,-38.9101,77.0147,"district of columbia"
"3255",2020-05-15,"district of columbia",11,6871,368,-38.9101,77.0147,"district of columbia"
"3256",2020-05-16,"district of columbia",11,7042,375,-38.9101,77.0147,"district of columbia"
"3257",2020-05-17,"district of columbia",11,7123,383,-38.9101,77.0147,"district of columbia"
"3258",2020-05-18,"district of columbia",11,7270,392,-38.9101,77.0147,"district of columbia"
"3259",2020-05-19,"district of columbia",11,7434,400,-38.9101,77.0147,"district of columbia"
"3260",2020-05-20,"district of columbia",11,7551,407,-38.9101,77.0147,"district of columbia"
"3261",2020-05-21,"district of columbia",11,7788,412,-38.9101,77.0147,"district of columbia"
"3262",2020-05-22,"district of columbia",11,7893,418,-38.9101,77.0147,"district of columbia"
"3263",2020-05-23,"district of columbia",11,7966,427,-38.9101,77.0147,"district of columbia"
"3264",2020-05-24,"district of columbia",11,8110,432,-38.9101,77.0147,"district of columbia"
"3265",2020-05-25,"district of columbia",11,8225,440,-38.9101,77.0147,"district of columbia"
"3266",2020-05-26,"district of columbia",11,8334,440,-38.9101,77.0147,"district of columbia"
"3267",2020-05-27,"district of columbia",11,8406,445,-38.9101,77.0147,"district of columbia"
"3268",2020-05-28,"district of columbia",11,8492,453,-38.9101,77.0147,"district of columbia"
"3269",2020-05-29,"district of columbia",11,8538,460,-38.9101,77.0147,"district of columbia"
"3270",2020-05-30,"district of columbia",11,8717,462,-38.9101,77.0147,"district of columbia"
"3271",2020-05-31,"district of columbia",11,8801,466,-38.9101,77.0147,"district of columbia"
"3272",2020-06-01,"district of columbia",11,8857,468,-38.9101,77.0147,"district of columbia"
"3273",2020-06-02,"district of columbia",11,8886,470,-38.9101,77.0147,"district of columbia"
"3274",2020-06-03,"district of columbia",11,9016,473,-38.9101,77.0147,"district of columbia"
"3275",2020-06-04,"district of columbia",11,9120,475,-38.9101,77.0147,"district of columbia"
"3276",2020-06-05,"district of columbia",11,9199,479,-38.9101,77.0147,"district of columbia"
"3277",2020-06-06,"district of columbia",11,9269,483,-38.9101,77.0147,"district of columbia"
"3278",2020-06-07,"district of columbia",11,9332,489,-38.9101,77.0147,"district of columbia"
"3279",2020-06-08,"district of columbia",11,9389,491,-38.9101,77.0147,"district of columbia"
"3280",2020-06-09,"district of columbia",11,9474,495,-38.9101,77.0147,"district of columbia"
"3281",2020-06-10,"district of columbia",11,9537,499,-38.9101,77.0147,"district of columbia"
"3282",2020-06-11,"district of columbia",11,9589,502,-38.9101,77.0147,"district of columbia"
"3283",2020-06-12,"district of columbia",11,9654,506,-38.9101,77.0147,"district of columbia"
"3284",2020-06-13,"district of columbia",11,9709,511,-38.9101,77.0147,"district of columbia"
"3285",2020-06-14,"district of columbia",11,9767,515,-38.9101,77.0147,"district of columbia"
"3286",2020-06-15,"district of columbia",11,9799,515,-38.9101,77.0147,"district of columbia"
"3287",2020-06-16,"district of columbia",11,9818,520,-38.9101,77.0147,"district of columbia"
"3288",2020-06-17,"district of columbia",11,9847,523,-38.9101,77.0147,"district of columbia"
"3289",2020-06-18,"district of columbia",11,9903,527,-38.9101,77.0147,"district of columbia"
"3290",2020-06-19,"district of columbia",11,9952,530,-38.9101,77.0147,"district of columbia"
"3291",2020-06-20,"district of columbia",11,9984,531,-38.9101,77.0147,"district of columbia"
"3292",2020-06-21,"district of columbia",11,10020,533,-38.9101,77.0147,"district of columbia"
"3293",2020-06-22,"district of columbia",11,10058,535,-38.9101,77.0147,"district of columbia"
"3294",2020-06-23,"district of columbia",11,10094,537,-38.9101,77.0147,"district of columbia"
"3295",2020-06-24,"district of columbia",11,10128,541,-38.9101,77.0147,"district of columbia"
"3296",2020-06-25,"district of columbia",11,10159,543,-38.9101,77.0147,"district of columbia"
"3297",2020-06-26,"district of columbia",11,10185,546,-38.9101,77.0147,"district of columbia"
"3298",2020-06-27,"district of columbia",11,10216,548,-38.9101,77.0147,"district of columbia"
"3299",2020-06-28,"district of columbia",11,10248,550,-38.9101,77.0147,"district of columbia"
"3300",2020-06-29,"district of columbia",11,10292,551,-38.9101,77.0147,"district of columbia"
"3301",2020-06-30,"district of columbia",11,10327,551,-38.9101,77.0147,"district of columbia"
"3302",2020-07-01,"district of columbia",11,10365,553,-38.9101,77.0147,"district of columbia"
"3303",2020-07-02,"district of columbia",11,10390,554,-38.9101,77.0147,"district of columbia"
"3304",2020-07-03,"district of columbia",11,10435,555,-38.9101,77.0147,"district of columbia"
"3305",2020-07-04,"district of columbia",11,10447,557,-38.9101,77.0147,"district of columbia"
"3306",2020-07-05,"district of columbia",11,10482,559,-38.9101,77.0147,"district of columbia"
"3307",2020-07-06,"district of columbia",11,10515,561,-38.9101,77.0147,"district of columbia"
"3308",2020-07-07,"district of columbia",11,10569,561,-38.9101,77.0147,"district of columbia"
"3309",2020-07-08,"district of columbia",11,10642,564,-38.9101,77.0147,"district of columbia"
"3310",2020-07-09,"district of columbia",11,10679,568,-38.9101,77.0147,"district of columbia"
"3311",2020-07-10,"district of columbia",11,10743,568,-38.9101,77.0147,"district of columbia"
"3312",2020-07-11,"district of columbia",11,10801,568,-38.9101,77.0147,"district of columbia"
"3313",2020-07-12,"district of columbia",11,10847,568,-38.9101,77.0147,"district of columbia"
"3314",2020-07-13,"district of columbia",11,10906,568,-38.9101,77.0147,"district of columbia"
"3315",2020-07-14,"district of columbia",11,10946,568,-38.9101,77.0147,"district of columbia"
"3316",2020-07-15,"district of columbia",11,11026,571,-38.9101,77.0147,"district of columbia"
"3317",2020-07-16,"district of columbia",11,11076,574,-38.9101,77.0147,"district of columbia"
"3318",2020-07-17,"district of columbia",11,11115,577,-38.9101,77.0147,"district of columbia"
"3319",2020-07-18,"district of columbia",11,11194,578,-38.9101,77.0147,"district of columbia"
"3320",2020-07-19,"district of columbia",11,11261,578,-38.9101,77.0147,"district of columbia"
"3321",2020-07-20,"district of columbia",11,11339,579,-38.9101,77.0147,"district of columbia"
"3322",2020-07-21,"district of columbia",11,11427,580,-38.9101,77.0147,"district of columbia"
"3323",2020-07-22,"district of columbia",11,11529,580,-38.9101,77.0147,"district of columbia"
"3324",2020-07-23,"district of columbia",11,11571,581,-38.9101,77.0147,"district of columbia"
"3325",2020-07-24,"district of columbia",11,11649,581,-38.9101,77.0147,"district of columbia"
"3326",2020-07-25,"district of columbia",11,11717,581,-38.9101,77.0147,"district of columbia"
"3327",2020-07-26,"district of columbia",11,11780,581,-38.9101,77.0147,"district of columbia"
"3328",2020-07-27,"district of columbia",11,11858,582,-38.9101,77.0147,"district of columbia"
"3329",2020-07-28,"district of columbia",11,11945,583,-38.9101,77.0147,"district of columbia"
"3330",2020-07-29,"district of columbia",11,11999,584,-38.9101,77.0147,"district of columbia"
"3331",2020-07-30,"district of columbia",11,12057,584,-38.9101,77.0147,"district of columbia"
"3332",2020-07-31,"district of columbia",11,12126,585,-38.9101,77.0147,"district of columbia"
"3333",2020-08-01,"district of columbia",11,12205,585,-38.9101,77.0147,"district of columbia"
"3334",2020-08-02,"district of columbia",11,12274,586,-38.9101,77.0147,"district of columbia"
"3335",2020-08-03,"district of columbia",11,12313,586,-38.9101,77.0147,"district of columbia"
"3336",2020-08-04,"district of columbia",11,12398,587,-38.9101,77.0147,"district of columbia"
"3337",2020-08-05,"district of columbia",11,12443,587,-38.9101,77.0147,"district of columbia"
"3338",2020-08-06,"district of columbia",11,12518,587,-38.9101,77.0147,"district of columbia"
"3339",2020-08-07,"district of columbia",11,12589,589,-38.9101,77.0147,"district of columbia"
"3340",2020-08-08,"district of columbia",11,12653,590,-38.9101,77.0147,"district of columbia"
"3341",2020-08-09,"district of columbia",11,12753,591,-38.9101,77.0147,"district of columbia"
"3342",2020-08-10,"district of columbia",11,12807,591,-38.9101,77.0147,"district of columbia"
"3343",2020-08-11,"district of columbia",11,12896,593,-38.9101,77.0147,"district of columbia"
"3344",2020-08-12,"district of columbia",11,12959,593,-38.9101,77.0147,"district of columbia"
"3345",2020-08-13,"district of columbia",11,13024,594,-38.9101,77.0147,"district of columbia"
"3346",2020-08-14,"district of columbia",11,13118,594,-38.9101,77.0147,"district of columbia"
"3347",2020-08-15,"district of columbia",11,13159,597,-38.9101,77.0147,"district of columbia"
"3348",2020-08-16,"district of columbia",11,13220,597,-38.9101,77.0147,"district of columbia"
"3349",2020-08-17,"district of columbia",11,13273,597,-38.9101,77.0147,"district of columbia"
"3350",2020-08-18,"district of columbia",11,13325,599,-38.9101,77.0147,"district of columbia"
"3351",2020-08-19,"district of columbia",11,13354,600,-38.9101,77.0147,"district of columbia"
"3352",2020-08-20,"district of columbia",11,13409,601,-38.9101,77.0147,"district of columbia"
"3353",2020-08-21,"district of columbia",11,13469,602,-38.9101,77.0147,"district of columbia"
"3354",2020-08-22,"district of columbia",11,13534,604,-38.9101,77.0147,"district of columbia"
"3355",2020-08-23,"district of columbia",11,13590,604,-38.9101,77.0147,"district of columbia"
"3356",2020-08-24,"district of columbia",11,13639,604,-38.9101,77.0147,"district of columbia"
"3357",2020-08-25,"district of columbia",11,13684,604,-38.9101,77.0147,"district of columbia"
"3358",2020-08-26,"district of columbia",11,13722,605,-38.9101,77.0147,"district of columbia"
"3359",2020-08-27,"district of columbia",11,13794,605,-38.9101,77.0147,"district of columbia"
"3360",2020-08-28,"district of columbia",11,13851,605,-38.9101,77.0147,"district of columbia"
"3361",2020-08-29,"district of columbia",11,13925,605,-38.9101,77.0147,"district of columbia"
"3362",2020-08-30,"district of columbia",11,13959,606,-38.9101,77.0147,"district of columbia"
"3363",2020-08-31,"district of columbia",11,13992,607,-38.9101,77.0147,"district of columbia"
"3364",2020-09-01,"district of columbia",11,14049,607,-38.9101,77.0147,"district of columbia"
"3365",2020-09-02,"district of columbia",11,14077,608,-38.9101,77.0147,"district of columbia"
"3366",2020-09-03,"district of columbia",11,14135,609,-38.9101,77.0147,"district of columbia"
"3367",2020-09-04,"district of columbia",11,14186,611,-38.9101,77.0147,"district of columbia"
"3368",2020-09-05,"district of columbia",11,14238,611,-38.9101,77.0147,"district of columbia"
"3369",2020-09-06,"district of columbia",11,14279,611,-38.9101,77.0147,"district of columbia"
"3370",2020-09-07,"district of columbia",11,14315,611,-38.9101,77.0147,"district of columbia"
"3371",2020-09-08,"district of columbia",11,14362,611,-38.9101,77.0147,"district of columbia"
"3372",2020-09-09,"district of columbia",11,14387,615,-38.9101,77.0147,"district of columbia"
"3373",2020-09-10,"district of columbia",11,14412,616,-38.9101,77.0147,"district of columbia"
"3374",2020-09-11,"district of columbia",11,14493,616,-38.9101,77.0147,"district of columbia"
"3375",2020-09-12,"district of columbia",11,14552,616,-38.9101,77.0147,"district of columbia"
"3376",2020-09-13,"district of columbia",11,14592,616,-38.9101,77.0147,"district of columbia"
"3377",2020-09-14,"district of columbia",11,14622,616,-38.9101,77.0147,"district of columbia"
"3378",2020-09-15,"district of columbia",11,14687,616,-38.9101,77.0147,"district of columbia"
"3379",2020-09-16,"district of columbia",11,14743,617,-38.9101,77.0147,"district of columbia"
"3380",2020-09-17,"district of columbia",11,14790,619,-38.9101,77.0147,"district of columbia"
"3381",2020-09-18,"district of columbia",11,14852,619,-38.9101,77.0147,"district of columbia"
"3382",2020-09-19,"district of columbia",11,14902,619,-38.9101,77.0147,"district of columbia"
"3383",2020-09-20,"district of columbia",11,14955,620,-38.9101,77.0147,"district of columbia"
"3384",2020-09-21,"district of columbia",11,14978,621,-38.9101,77.0147,"district of columbia"
"3385",2020-09-22,"district of columbia",11,15021,621,-38.9101,77.0147,"district of columbia"
"3386",2020-09-23,"district of columbia",11,15050,621,-38.9101,77.0147,"district of columbia"
"3387",2020-09-24,"district of columbia",11,15106,621,-38.9101,77.0147,"district of columbia"
"3388",2020-09-25,"district of columbia",11,15163,623,-38.9101,77.0147,"district of columbia"
"3389",2020-09-26,"district of columbia",11,15215,624,-38.9101,77.0147,"district of columbia"
"3390",2020-09-27,"district of columbia",11,15250,624,-38.9101,77.0147,"district of columbia"
"3391",2020-09-28,"district of columbia",11,15264,624,-38.9101,77.0147,"district of columbia"
"3392",2020-09-29,"district of columbia",11,15300,626,-38.9101,77.0147,"district of columbia"
"3393",2020-09-30,"district of columbia",11,15326,627,-38.9101,77.0147,"district of columbia"
"3394",2020-10-01,"district of columbia",11,15358,628,-38.9101,77.0147,"district of columbia"
"3395",2020-10-02,"district of columbia",11,15423,629,-38.9101,77.0147,"district of columbia"
"3396",2020-10-03,"district of columbia",11,15473,629,-38.9101,77.0147,"district of columbia"
"3397",2020-10-04,"district of columbia",11,15519,631,-38.9101,77.0147,"district of columbia"
"3398",2020-10-05,"district of columbia",11,15547,631,-38.9101,77.0147,"district of columbia"
"3399",2020-10-06,"district of columbia",11,15652,631,-38.9101,77.0147,"district of columbia"
"3400",2020-10-07,"district of columbia",11,15697,632,-38.9101,77.0147,"district of columbia"
"3401",2020-10-08,"district of columbia",11,15765,634,-38.9101,77.0147,"district of columbia"
"3402",2020-10-09,"district of columbia",11,15843,634,-38.9101,77.0147,"district of columbia"
"3403",2020-10-10,"district of columbia",11,15918,636,-38.9101,77.0147,"district of columbia"
"3404",2020-10-11,"district of columbia",11,15984,637,-38.9101,77.0147,"district of columbia"
"3405",2020-10-12,"district of columbia",11,16022,637,-38.9101,77.0147,"district of columbia"
"3406",2020-10-13,"district of columbia",11,16068,637,-38.9101,77.0147,"district of columbia"
"3407",2020-10-14,"district of columbia",11,16132,638,-38.9101,77.0147,"district of columbia"
"3408",2020-10-15,"district of columbia",11,16166,638,-38.9101,77.0147,"district of columbia"
"3409",2020-10-16,"district of columbia",11,16255,641,-38.9101,77.0147,"district of columbia"
"3410",2020-10-17,"district of columbia",11,16334,641,-38.9101,77.0147,"district of columbia"
"3411",2020-10-18,"district of columbia",11,16370,641,-38.9101,77.0147,"district of columbia"
"3412",2020-10-19,"district of columbia",11,16395,641,-38.9101,77.0147,"district of columbia"
"3413",2020-10-20,"district of columbia",11,16445,642,-38.9101,77.0147,"district of columbia"
"3414",2020-10-21,"district of columbia",11,16498,642,-38.9101,77.0147,"district of columbia"
"3415",2020-10-22,"district of columbia",11,16537,642,-38.9101,77.0147,"district of columbia"
"3416",2020-10-23,"district of columbia",11,16609,642,-38.9101,77.0147,"district of columbia"
"3417",2020-10-24,"district of columbia",11,16706,642,-38.9101,77.0147,"district of columbia"
"3418",2020-10-25,"district of columbia",11,16767,642,-38.9101,77.0147,"district of columbia"
"3419",2020-10-26,"district of columbia",11,16812,642,-38.9101,77.0147,"district of columbia"
"3420",2020-10-27,"district of columbia",11,16906,644,-38.9101,77.0147,"district of columbia"
"3421",2020-10-28,"district of columbia",11,16973,644,-38.9101,77.0147,"district of columbia"
"3422",2020-10-29,"district of columbia",11,17074,645,-38.9101,77.0147,"district of columbia"
"3423",2020-10-30,"district of columbia",11,17144,646,-38.9101,77.0147,"district of columbia"
"3424",2020-10-31,"district of columbia",11,17266,646,-38.9101,77.0147,"district of columbia"
"3425",2020-11-01,"district of columbia",11,17369,646,-38.9101,77.0147,"district of columbia"
"3426",2020-11-02,"district of columbia",11,17438,647,-38.9101,77.0147,"district of columbia"
"3427",2020-11-03,"district of columbia",11,17524,647,-38.9101,77.0147,"district of columbia"
"3428",2020-11-04,"district of columbia",11,17601,647,-38.9101,77.0147,"district of columbia"
"3429",2020-11-05,"district of columbia",11,17682,650,-38.9101,77.0147,"district of columbia"
"3430",2020-11-06,"district of columbia",11,17792,652,-38.9101,77.0147,"district of columbia"
"3431",2020-11-07,"district of columbia",11,17891,654,-38.9101,77.0147,"district of columbia"
"3432",2020-11-08,"district of columbia",11,18001,654,-38.9101,77.0147,"district of columbia"
"3433",2020-11-09,"district of columbia",11,18087,655,-38.9101,77.0147,"district of columbia"
"3434",2020-11-10,"district of columbia",11,18173,657,-38.9101,77.0147,"district of columbia"
"3435",2020-11-11,"district of columbia",11,18379,657,-38.9101,77.0147,"district of columbia"
"3436",2020-11-12,"district of columbia",11,18507,657,-38.9101,77.0147,"district of columbia"
"3437",2020-11-13,"district of columbia",11,18666,657,-38.9101,77.0147,"district of columbia"
"3438",2020-11-14,"district of columbia",11,18814,658,-38.9101,77.0147,"district of columbia"
"3439",2020-11-15,"district of columbia",11,18977,660,-38.9101,77.0147,"district of columbia"
"3440",2020-11-16,"district of columbia",11,19064,660,-38.9101,77.0147,"district of columbia"
"3441",2020-11-17,"district of columbia",11,19309,660,-38.9101,77.0147,"district of columbia"
"3442",2020-11-18,"district of columbia",11,19465,665,-38.9101,77.0147,"district of columbia"
"3443",2020-11-19,"district of columbia",11,19678,667,-38.9101,77.0147,"district of columbia"
"3444",2020-11-20,"district of columbia",11,19808,669,-38.9101,77.0147,"district of columbia"
"3445",2020-11-21,"district of columbia",11,19961,670,-38.9101,77.0147,"district of columbia"
"3446",2020-11-22,"district of columbia",11,20151,670,-38.9101,77.0147,"district of columbia"
"3447",2020-11-23,"district of columbia",11,20290,672,-38.9101,77.0147,"district of columbia"
"3448",2020-11-24,"district of columbia",11,20409,673,-38.9101,77.0147,"district of columbia"
"3449",2020-11-25,"district of columbia",11,20516,677,-38.9101,77.0147,"district of columbia"
"3450",2020-11-26,"district of columbia",11,20736,677,-38.9101,77.0147,"district of columbia"
"3451",2020-11-27,"district of columbia",11,20937,677,-38.9101,77.0147,"district of columbia"
"3452",2020-11-28,"district of columbia",11,21308,678,-38.9101,77.0147,"district of columbia"
"3453",2020-11-29,"district of columbia",11,21448,680,-38.9101,77.0147,"district of columbia"
"3454",2020-11-30,"district of columbia",11,21552,680,-38.9101,77.0147,"district of columbia"
"3455",2020-12-01,"district of columbia",11,21685,685,-38.9101,77.0147,"district of columbia"
"3456",2020-12-02,"district of columbia",11,21842,690,-38.9101,77.0147,"district of columbia"
"3457",2020-12-03,"district of columbia",11,22164,692,-38.9101,77.0147,"district of columbia"
"3458",2020-12-04,"district of columbia",11,22480,693,-38.9101,77.0147,"district of columbia"
"3459",2020-12-05,"district of columbia",11,22872,695,-38.9101,77.0147,"district of columbia"
"3460",2020-12-06,"district of columbia",11,23136,697,-38.9101,77.0147,"district of columbia"
"3461",2020-12-07,"district of columbia",11,23319,701,-38.9101,77.0147,"district of columbia"
"3462",2020-12-08,"district of columbia",11,23589,701,-38.9101,77.0147,"district of columbia"
"3463",2020-12-09,"district of columbia",11,23854,704,-38.9101,77.0147,"district of columbia"
"3464",2020-12-10,"district of columbia",11,24098,708,-38.9101,77.0147,"district of columbia"
"3465",2020-12-11,"district of columbia",11,24357,709,-38.9101,77.0147,"district of columbia"
"3466",2020-12-12,"district of columbia",11,24643,713,-38.9101,77.0147,"district of columbia"
"3467",2020-12-13,"district of columbia",11,24874,715,-38.9101,77.0147,"district of columbia"
"3468",2020-12-14,"district of columbia",11,25038,716,-38.9101,77.0147,"district of columbia"
"3469",2020-12-15,"district of columbia",11,25339,720,-38.9101,77.0147,"district of columbia"
"3470",2020-12-16,"district of columbia",11,25602,720,-38.9101,77.0147,"district of columbia"
"3471",2020-12-17,"district of columbia",11,25830,725,-38.9101,77.0147,"district of columbia"
"3472",2020-12-18,"district of columbia",11,26104,728,-38.9101,77.0147,"district of columbia"
"3473",2020-12-19,"district of columbia",11,26342,730,-38.9101,77.0147,"district of columbia"
"3474",2020-12-20,"district of columbia",11,26601,737,-38.9101,77.0147,"district of columbia"
"3475",2020-12-21,"district of columbia",11,26740,742,-38.9101,77.0147,"district of columbia"
"3476",2020-12-22,"district of columbia",11,26900,744,-38.9101,77.0147,"district of columbia"
"3477",2020-12-23,"district of columbia",11,27226,751,-38.9101,77.0147,"district of columbia"
"3478",2020-12-24,"district of columbia",11,27436,756,-38.9101,77.0147,"district of columbia"
"3479",2020-12-25,"district of columbia",11,27436,756,-38.9101,77.0147,"district of columbia"
"3480",2020-12-26,"district of columbia",11,27710,762,-38.9101,77.0147,"district of columbia"
"3481",2020-12-27,"district of columbia",11,28202,768,-38.9101,77.0147,"district of columbia"
"3482",2020-12-28,"district of columbia",11,28342,771,-38.9101,77.0147,"district of columbia"
"3483",2020-12-29,"district of columbia",11,28535,775,-38.9101,77.0147,"district of columbia"
"3484",2020-12-30,"district of columbia",11,28758,780,-38.9101,77.0147,"district of columbia"
"3485",2020-12-31,"district of columbia",11,28983,786,-38.9101,77.0147,"district of columbia"
"3486",2021-01-01,"district of columbia",11,29252,788,-38.9101,77.0147,"district of columbia"
"3487",2021-01-02,"district of columbia",11,29509,792,-38.9101,77.0147,"district of columbia"
"3488",2021-01-03,"district of columbia",11,29764,794,-38.9101,77.0147,"district of columbia"
"3489",2021-01-04,"district of columbia",11,29904,797,-38.9101,77.0147,"district of columbia"
"3490",2021-01-05,"district of columbia",11,30166,801,-38.9101,77.0147,"district of columbia"
"3491",2021-01-06,"district of columbia",11,30482,806,-38.9101,77.0147,"district of columbia"
"3492",2021-01-07,"district of columbia",11,30750,808,-38.9101,77.0147,"district of columbia"
"3493",2021-01-08,"district of columbia",11,31107,809,-38.9101,77.0147,"district of columbia"
"3494",2021-01-09,"district of columbia",11,31457,813,-38.9101,77.0147,"district of columbia"
"3495",2021-01-10,"district of columbia",11,31791,817,-38.9101,77.0147,"district of columbia"
"3496",2021-01-11,"district of columbia",11,31993,821,-38.9101,77.0147,"district of columbia"
"3497",2021-01-12,"district of columbia",11,32423,825,-38.9101,77.0147,"district of columbia"
"3498",2021-01-13,"district of columbia",11,32600,831,-38.9101,77.0147,"district of columbia"
"3499",2021-01-14,"district of columbia",11,32820,842,-38.9101,77.0147,"district of columbia"
"3500",2021-01-15,"district of columbia",11,33140,842,-38.9101,77.0147,"district of columbia"
"3501",2021-01-16,"district of columbia",11,33537,847,-38.9101,77.0147,"district of columbia"
"3502",2021-01-17,"district of columbia",11,33851,850,-38.9101,77.0147,"district of columbia"
"3503",2021-01-18,"district of columbia",11,34033,857,-38.9101,77.0147,"district of columbia"
"3504",2021-01-19,"district of columbia",11,34259,861,-38.9101,77.0147,"district of columbia"
"3505",2021-01-20,"district of columbia",11,34403,863,-38.9101,77.0147,"district of columbia"
"3506",2021-01-21,"district of columbia",11,34612,864,-38.9101,77.0147,"district of columbia"
"3507",2021-01-22,"district of columbia",11,34905,867,-38.9101,77.0147,"district of columbia"
"3508",2021-01-23,"district of columbia",11,35077,870,-38.9101,77.0147,"district of columbia"
"3509",2021-01-24,"district of columbia",11,35301,872,-38.9101,77.0147,"district of columbia"
"3510",2021-01-25,"district of columbia",11,35505,879,-38.9101,77.0147,"district of columbia"
"3511",2021-01-26,"district of columbia",11,35700,888,-38.9101,77.0147,"district of columbia"
"3512",2021-01-27,"district of columbia",11,35865,895,-38.9101,77.0147,"district of columbia"
"3513",2021-01-28,"district of columbia",11,36132,902,-38.9101,77.0147,"district of columbia"
"3514",2021-01-29,"district of columbia",11,36414,907,-38.9101,77.0147,"district of columbia"
"3515",2021-01-30,"district of columbia",11,36662,909,-38.9101,77.0147,"district of columbia"
"3516",2021-01-31,"district of columbia",11,36872,913,-38.9101,77.0147,"district of columbia"
"3517",2021-02-01,"district of columbia",11,37008,916,-38.9101,77.0147,"district of columbia"
"3518",2021-02-02,"district of columbia",11,37138,921,-38.9101,77.0147,"district of columbia"
"3519",2021-02-03,"district of columbia",11,37199,926,-38.9101,77.0147,"district of columbia"
"3520",2021-02-04,"district of columbia",11,37365,932,-38.9101,77.0147,"district of columbia"
"3521",2021-02-05,"district of columbia",11,37634,940,-38.9101,77.0147,"district of columbia"
"3522",2021-02-06,"district of columbia",11,37877,947,-38.9101,77.0147,"district of columbia"
"3523",2021-02-07,"district of columbia",11,38035,952,-38.9101,77.0147,"district of columbia"
"3524",2021-02-08,"district of columbia",11,38136,956,-38.9101,77.0147,"district of columbia"
"3525",2021-02-09,"district of columbia",11,38281,961,-38.9101,77.0147,"district of columbia"
